user_id,marketplace_side,signup_date,week1_sessions,week1_searches,week1_listings,week1_bookings,week1_messages,active_week_1,active_week_2,active_week_3,active_week_4,last_active_week,churn_flag,cohort_month,week1_engagement
U10577,Supply,2025-03-31,8,2,1,0,1.0,1,0,0,0,1,1,2025-03,12.0
U10578,Demand,2025-02-27,5,4,0,1,2.0,1,1,1,0,3,0,2025-02,12.0
U10579,Demand,2025-02-23,6,4,0,2,3.0,1,0,1,0,3,0,2025-02,15.0
U10580,Supply,2025-01-12,9,6,0,0,2.0,1,1,0,0,2,1,2025-01,17.0
U10581,Demand,2025-01-14,6,6,0,1,0.0,1,1,1,1,4,0,2025-01,13.0
U10582,Demand,2025-05-01,8,4,0,1,1.0,1,1,1,1,4,0,2025-05,14.0
U10583,Demand,2025-06-11,10,3,0,0,4.0,1,0,0,0,1,1,2025-06,17.0
U10584,Supply,2025-05-01,7,1,2,0,0.0,1,1,1,0,3,0,2025-05,10.0
U10585,Demand,2025-01-20,11,5,0,0,4.0,1,0,0,0,1,1,2025-01,20.0
U10586,Supply,2025-03-16,12,3,5,4,8.0,1,0,1,1,4,0,2025-03,32.0
U10587,Supply,2025-05-24,11,1,2,0,2.0,1,0,1,0,3,0,2025-05,16.0
U10588,Supply,2025-03-11,15,4,4,2,4.0,1,0,1,1,4,0,2025-03,29.0
U10589,Supply,2025-02-25,7,7,2,0,0.0,1,1,1,1,4,0,2025-02,16.0
U10590,Supply,2025-04-11,12,1,3,2,2.0,1,1,1,0,3,0,2025-04,20.0
U10591,Supply,2025-05-12,7,5,0,0,0.0,1,0,0,0,1,1,2025-05,12.0
U10592,Demand,2025-04-21,10,6,0,1,5.0,1,0,0,1,4,0,2025-04,22.0
U10593,Supply,2025-05-05,8,3,4,1,2.0,1,1,1,1,4,0,2025-05,18.0
U10594,Supply,2025-05-12,9,5,0,0,4.0,1,0,0,0,1,1,2025-05,18.0
U10595,Demand,2025-01-20,10,6,0,2,6.0,1,0,0,0,1,1,2025-01,24.0
U10596,Demand,2025-05-18,5,3,0,2,2.0,1,1,0,1,4,0,2025-05,12.0
U10597,Demand,2025-01-24,7,6,0,1,2.0,1,1,1,0,3,0,2025-01,16.0
U10598,Supply,2025-06-03,10,5,2,1,4.0,1,1,0,0,2,1,2025-06,22.0
U10599,Supply,2025-02-06,11,4,0,0,1.0,1,1,1,1,4,0,2025-02,16.0
U10600,Supply,2025-02-23,8,4,1,0,2.0,1,1,0,0,2,1,2025-02,15.0
U10601,Supply,2025-04-13,6,6,1,1,4.0,1,1,0,1,4,0,2025-04,18.0
U10602,Supply,2025-05-29,7,2,2,0,2.0,1,1,1,1,4,0,2025-05,13.0
U10603,Supply,2025-02-07,8,3,4,0,2.0,1,1,1,1,4,0,2025-02,17.0
U10604,Supply,2025-06-23,15,2,4,2,5.0,1,1,1,1,4,0,2025-06,28.0
U10605,Supply,2025-01-04,12,3,4,1,1.0,1,1,0,0,2,1,2025-01,21.0
U10606,Demand,2025-02-26,5,3,0,1,3.0,1,1,1,1,4,0,2025-02,12.0
U10607,Supply,2025-06-22,7,3,1,1,1.0,1,0,1,0,3,0,2025-06,13.0
U10608,Supply,2025-01-20,5,1,1,0,0.0,1,1,1,1,4,0,2025-01,7.0
U10609,Demand,2025-01-17,11,4,0,2,8.0,1,1,1,0,3,0,2025-01,25.0
U10610,Demand,2025-04-29,6,4,0,1,5.0,1,1,1,0,3,0,2025-04,16.0
U10611,Supply,2025-03-12,12,1,5,2,5.0,1,1,1,1,4,0,2025-03,25.0
U10612,Demand,2025-01-04,8,5,0,1,6.0,1,1,1,1,4,0,2025-01,20.0
U10613,Demand,2025-01-14,9,6,0,1,4.0,1,0,1,1,4,0,2025-01,20.0
U10614,Supply,2025-01-03,2,3,1,0,4.0,1,0,0,0,1,1,2025-01,10.0
U10615,Demand,2025-03-21,5,5,0,1,5.0,1,0,0,0,1,1,2025-03,16.0
U10616,Demand,2025-02-24,9,6,0,2,4.0,1,1,1,0,3,0,2025-02,21.0
U10617,Supply,2025-05-12,8,4,2,1,3.0,1,1,0,1,4,0,2025-05,18.0
U10618,Supply,2025-04-30,11,5,1,1,3.0,1,1,1,0,3,0,2025-04,21.0
U10619,Demand,2025-01-24,13,10,0,2,3.0,1,0,0,0,1,1,2025-01,28.0
U10620,Demand,2025-06-11,15,4,0,0,1.0,1,1,1,1,4,0,2025-06,20.0
U10621,Supply,2025-06-07,4,3,0,0,0.0,1,0,0,0,1,1,2025-06,7.0
U10622,Supply,2025-03-23,16,3,8,2,2.0,1,1,1,1,4,0,2025-03,31.0
U10623,Supply,2025-05-27,10,2,3,1,2.0,1,1,0,1,4,0,2025-05,18.0
U10624,Demand,2025-06-08,9,4,0,2,3.0,1,0,1,0,3,0,2025-06,18.0
U10625,Demand,2025-03-01,6,3,0,0,4.0,1,0,0,0,1,1,2025-03,13.0
U10626,Supply,2025-05-27,4,0,1,0,2.0,1,1,1,0,3,0,2025-05,7.0
U10627,Demand,2025-02-18,13,7,0,1,9.0,1,1,0,0,2,1,2025-02,30.0
U10628,Demand,2025-03-04,12,4,0,1,2.0,1,0,1,0,3,0,2025-03,19.0
U10629,Supply,2025-04-20,8,2,2,1,3.0,1,0,1,0,3,0,2025-04,16.0
U10630,Supply,2025-05-30,5,1,4,2,5.0,1,0,0,1,4,0,2025-05,17.0
U10631,Demand,2025-06-01,8,3,0,1,6.0,1,1,0,1,4,0,2025-06,18.0
U10632,Demand,2025-04-19,16,6,0,3,6.0,1,1,1,1,4,0,2025-04,31.0
U10633,Demand,2025-03-17,16,5,0,1,4.0,1,1,0,0,2,1,2025-03,26.0
U10634,Demand,2025-01-30,7,8,0,3,8.0,1,1,1,0,3,0,2025-01,26.0
U10635,Supply,2025-02-27,7,5,1,1,0.0,1,1,0,1,4,0,2025-02,14.0
U10636,Demand,2025-04-27,7,4,0,1,4.0,1,1,0,0,2,1,2025-04,16.0
U10637,Demand,2025-06-08,9,5,0,1,5.0,1,0,0,1,4,0,2025-06,20.0
U10638,Supply,2025-04-10,9,3,1,1,7.0,1,1,1,1,4,0,2025-04,21.0
U10639,Supply,2025-01-19,10,3,2,0,4.0,1,0,0,0,1,1,2025-01,19.0
U10640,Supply,2025-06-25,2,0,2,1,6.0,1,1,0,1,4,0,2025-06,11.0
U10641,Supply,2025-06-22,5,3,1,1,2.0,1,1,1,1,4,0,2025-06,12.0
U10642,Supply,2025-04-04,13,3,2,0,1.0,1,1,0,1,4,0,2025-04,19.0
U10643,Supply,2025-04-23,16,4,2,1,5.0,1,1,1,1,4,0,2025-04,28.0
U10644,Supply,2025-05-26,4,2,0,1,5.0,1,0,1,0,3,0,2025-05,12.0
U10645,Supply,2025-03-04,6,2,0,0,2.0,1,1,1,1,4,0,2025-03,10.0
U10646,Demand,2025-04-26,5,4,0,1,2.0,1,1,1,0,3,0,2025-04,12.0
U10647,Demand,2025-04-23,11,5,0,0,3.0,1,0,0,0,1,1,2025-04,19.0
U10648,Demand,2025-02-16,13,7,0,2,5.0,1,1,0,0,2,1,2025-02,27.0
U10649,Demand,2025-02-26,12,7,0,3,12.0,1,1,1,0,3,0,2025-02,34.0
U10650,Demand,2025-04-28,13,8,0,0,0.0,1,1,0,1,4,0,2025-04,21.0
U10651,Supply,2025-02-14,7,3,3,0,2.0,1,1,1,1,4,0,2025-02,15.0
U10652,Demand,2025-06-10,7,3,0,0,2.0,1,1,1,0,3,0,2025-06,12.0
U10653,Demand,2025-05-25,10,7,0,0,2.0,1,0,1,0,3,0,2025-05,19.0
U10654,Demand,2025-01-04,4,2,0,1,5.0,1,0,0,0,1,1,2025-01,12.0
U10655,Demand,2025-05-28,9,4,0,1,3.0,1,1,0,0,2,1,2025-05,17.0
U10656,Supply,2025-02-16,14,3,4,2,2.0,1,1,1,1,4,0,2025-02,25.0
U10657,Supply,2025-05-23,10,3,2,2,3.0,1,1,0,1,4,0,2025-05,20.0
U10658,Supply,2025-02-16,5,0,2,0,2.0,1,0,0,0,1,1,2025-02,9.0
U10659,Demand,2025-03-19,6,3,0,1,5.0,1,1,1,1,4,0,2025-03,15.0
U10660,Demand,2025-05-04,8,3,0,0,3.0,1,0,1,1,4,0,2025-05,14.0
U10661,Supply,2025-03-16,8,3,1,0,1.0,1,0,0,0,1,1,2025-03,13.0
U10662,Demand,2025-04-13,5,3,0,0,1.0,1,0,1,0,3,0,2025-04,9.0
U10663,Demand,2025-05-17,5,8,0,5,9.0,1,1,1,0,3,0,2025-05,27.0
U10664,Supply,2025-03-31,11,4,1,0,2.0,1,1,0,1,4,0,2025-03,18.0
U10665,Supply,2025-05-24,5,1,2,0,3.0,1,1,0,1,4,0,2025-05,11.0
U10666,Supply,2025-03-10,14,1,3,1,1.0,1,1,1,1,4,0,2025-03,20.0
U10667,Supply,2025-03-02,4,3,1,0,4.0,1,0,0,1,4,0,2025-03,12.0
U10668,Supply,2025-05-18,8,2,1,1,3.0,1,0,0,0,1,1,2025-05,15.0
U10669,Supply,2025-02-19,13,1,5,2,6.0,1,1,0,0,2,1,2025-02,27.0
U10670,Supply,2025-01-03,16,7,3,1,5.0,1,1,1,0,3,0,2025-01,32.0
U10671,Supply,2025-04-17,13,4,3,1,4.0,1,1,0,0,2,1,2025-04,25.0
U10672,Demand,2025-04-23,8,7,0,2,7.0,1,0,0,0,1,1,2025-04,24.0
U10673,Supply,2025-04-04,4,2,2,0,1.0,1,1,0,0,2,1,2025-04,9.0
U10674,Demand,2025-04-28,17,10,0,2,7.0,1,1,1,1,4,0,2025-04,36.0
U10675,Supply,2025-03-22,8,4,3,0,2.0,1,1,0,0,2,1,2025-03,17.0
U10676,Demand,2025-04-19,7,7,0,1,3.0,1,1,0,1,4,0,2025-04,18.0
U10677,Supply,2025-02-20,9,4,4,1,4.0,1,1,0,1,4,0,2025-02,22.0
U10678,Supply,2025-05-27,11,1,2,1,1.0,1,1,1,1,4,0,2025-05,16.0
U10679,Demand,2025-06-19,5,3,0,0,2.0,1,1,1,0,3,0,2025-06,10.0
U10680,Demand,2025-02-04,7,3,0,0,2.0,1,0,0,0,1,1,2025-02,12.0
U10681,Demand,2025-02-15,9,5,0,2,3.0,1,1,1,0,3,0,2025-02,19.0
U10682,Supply,2025-06-03,9,3,2,1,4.0,1,1,1,1,4,0,2025-06,19.0
U10683,Supply,2025-03-10,10,2,0,0,3.0,1,0,0,1,4,0,2025-03,15.0
U10684,Demand,2025-04-03,4,5,0,1,2.0,1,1,0,1,4,0,2025-04,12.0
U10685,Demand,2025-03-05,15,10,0,3,4.0,1,1,0,1,4,0,2025-03,32.0
U10686,Demand,2025-06-14,8,5,0,1,1.0,1,1,0,0,2,1,2025-06,15.0
U10687,Demand,2025-02-18,13,8,0,2,5.0,1,1,1,1,4,0,2025-02,28.0
U10688,Supply,2025-05-29,10,4,3,0,1.0,1,1,1,0,3,0,2025-05,18.0
U10689,Demand,2025-03-15,8,4,0,0,2.0,1,0,1,1,4,0,2025-03,14.0
U10690,Supply,2025-01-05,13,3,5,1,4.0,1,1,0,0,2,1,2025-01,26.0
U10691,Supply,2025-04-10,11,2,4,1,1.0,1,0,1,0,3,0,2025-04,19.0
U10692,Demand,2025-03-11,11,4,0,0,2.0,1,0,1,0,3,0,2025-03,17.0
U10693,Demand,2025-03-31,10,6,0,2,5.0,1,1,1,1,4,0,2025-03,23.0
U10694,Supply,2025-01-04,6,2,2,1,3.0,1,1,1,1,4,0,2025-01,14.0
U10695,Supply,2025-05-06,10,2,2,2,6.0,1,0,0,0,1,1,2025-05,22.0
U10696,Demand,2025-02-08,15,7,0,3,8.0,1,1,0,0,2,1,2025-02,33.0
U10697,Supply,2025-06-12,8,5,5,2,2.0,1,1,0,0,2,1,2025-06,22.0
U10698,Demand,2025-05-09,12,6,0,1,3.0,1,0,0,0,1,1,2025-05,22.0
U10699,Supply,2025-01-24,14,2,1,0,1.0,1,0,0,0,1,1,2025-01,18.0
U10700,Demand,2025-02-26,4,3,0,0,2.0,1,1,0,0,2,1,2025-02,9.0
U10701,Demand,2025-04-10,13,9,0,1,5.0,1,0,1,0,3,0,2025-04,28.0
U10702,Supply,2025-03-11,16,4,6,2,4.0,1,0,0,0,1,1,2025-03,32.0
U10703,Supply,2025-02-10,12,1,0,0,0.0,1,0,1,0,3,0,2025-02,13.0
U10704,Supply,2025-06-23,14,6,7,1,3.0,1,1,1,0,3,0,2025-06,31.0
U10705,Supply,2025-03-01,7,1,1,0,0.0,1,0,0,0,1,1,2025-03,9.0
U10706,Demand,2025-04-18,9,6,0,1,3.0,1,0,0,1,4,0,2025-04,19.0
U10707,Supply,2025-02-26,6,4,2,1,3.0,1,1,0,1,4,0,2025-02,16.0
U10708,Demand,2025-01-31,11,5,0,1,2.0,1,0,0,0,1,1,2025-01,19.0
U10709,Supply,2025-03-25,11,3,1,0,0.0,1,0,0,1,4,0,2025-03,15.0
U10710,Demand,2025-06-01,9,6,0,1,0.0,1,1,0,1,4,0,2025-06,16.0
U10711,Demand,2025-02-05,4,5,0,1,1.0,1,0,1,0,3,0,2025-02,11.0
U10712,Demand,2025-06-07,7,4,0,0,4.0,1,1,1,1,4,0,2025-06,15.0
U10713,Demand,2025-06-01,7,4,0,3,5.0,1,1,1,1,4,0,2025-06,19.0
U10714,Supply,2025-04-18,9,3,2,0,3.0,1,1,1,0,3,0,2025-04,17.0
U10715,Supply,2025-04-16,7,2,2,0,1.0,1,1,1,1,4,0,2025-04,12.0
U10716,Demand,2025-06-07,7,3,0,0,6.0,1,1,1,0,3,0,2025-06,16.0
U10717,Demand,2025-03-27,6,4,0,2,4.0,1,1,1,1,4,0,2025-03,16.0
U10718,Demand,2025-05-15,5,3,0,0,3.0,1,0,1,0,3,0,2025-05,11.0
U10719,Supply,2025-06-12,8,6,3,1,3.0,1,0,1,1,4,0,2025-06,21.0
U10720,Demand,2025-01-14,10,7,0,1,3.0,1,1,1,1,4,0,2025-01,21.0
U10721,Demand,2025-04-30,9,8,0,2,8.0,1,1,0,1,4,0,2025-04,27.0
U10722,Supply,2025-05-18,8,1,2,0,2.0,1,0,0,0,1,1,2025-05,13.0
U10723,Supply,2025-03-21,13,7,7,2,8.0,1,1,0,1,4,0,2025-03,37.0
U10724,Demand,2025-05-24,4,4,0,3,6.0,1,0,1,0,3,0,2025-05,17.0
U10725,Demand,2025-04-16,6,10,0,3,4.0,1,0,0,0,1,1,2025-04,23.0
U10726,Demand,2025-03-11,7,3,0,1,5.0,1,0,0,0,1,1,2025-03,16.0
U10727,Supply,2025-02-13,14,1,5,1,3.0,1,1,1,1,4,0,2025-02,24.0
U10728,Demand,2025-03-14,10,6,0,2,6.0,1,0,1,0,3,0,2025-03,24.0
U10729,Supply,2025-02-14,6,1,1,1,2.0,1,1,1,1,4,0,2025-02,11.0
U10730,Supply,2025-04-17,7,6,2,2,3.0,1,0,1,1,4,0,2025-04,20.0
U10731,Supply,2025-03-25,10,3,2,0,4.0,1,1,1,0,3,0,2025-03,19.0
U10732,Demand,2025-03-23,11,7,0,1,6.0,1,1,0,1,4,0,2025-03,25.0
U10733,Demand,2025-04-17,8,3,0,1,4.0,1,1,1,1,4,0,2025-04,16.0
U10734,Demand,2025-01-21,12,5,0,3,5.0,1,1,1,1,4,0,2025-01,25.0
U10735,Supply,2025-06-27,4,5,0,0,4.0,1,1,1,0,3,0,2025-06,13.0
U10736,Demand,2025-06-10,8,7,0,1,4.0,1,0,1,1,4,0,2025-06,20.0
U10737,Supply,2025-01-07,7,4,1,0,2.0,1,1,1,1,4,0,2025-01,14.0
U10738,Demand,2025-03-11,11,6,0,0,3.0,1,1,1,0,3,0,2025-03,20.0
U10739,Demand,2025-05-07,4,6,0,1,5.0,1,1,1,0,3,0,2025-05,16.0
U10740,Supply,2025-05-23,13,3,2,1,1.0,1,1,0,0,2,1,2025-05,20.0
U10741,Demand,2025-06-09,10,6,0,1,4.0,1,0,1,0,3,0,2025-06,21.0
U10742,Supply,2025-05-28,8,4,1,0,1.0,1,1,0,0,2,1,2025-05,14.0
U10743,Demand,2025-05-23,12,4,0,1,4.0,1,0,1,1,4,0,2025-05,21.0
U10744,Demand,2025-06-25,6,7,0,4,7.0,1,1,1,1,4,0,2025-06,24.0
U10745,Supply,2025-05-29,10,3,5,4,8.0,1,1,1,1,4,0,2025-05,30.0
U10746,Demand,2025-06-19,3,4,0,1,5.0,1,0,0,0,1,1,2025-06,13.0
U10747,Supply,2025-06-03,8,2,0,0,0.0,1,0,1,1,4,0,2025-06,10.0
U10748,Demand,2025-04-30,11,6,0,1,6.0,1,1,1,1,4,0,2025-04,24.0
U10749,Demand,2025-05-08,6,9,0,2,4.0,1,1,0,1,4,0,2025-05,21.0
U10750,Demand,2025-05-22,13,5,0,0,0.0,1,0,0,1,4,0,2025-05,18.0
U10751,Supply,2025-02-26,4,2,1,0,4.0,1,1,0,0,2,1,2025-02,11.0
U10752,Demand,2025-06-14,4,5,0,1,2.0,1,1,1,0,3,0,2025-06,12.0
U10753,Demand,2025-02-27,7,3,0,0,3.0,1,1,0,1,4,0,2025-02,13.0
U10754,Supply,2025-01-21,10,3,4,1,4.0,1,1,1,1,4,0,2025-01,22.0
U10755,Supply,2025-03-23,13,4,1,0,1.0,1,1,1,1,4,0,2025-03,19.0
U10756,Demand,2025-03-10,13,10,0,2,5.0,1,1,1,0,3,0,2025-03,30.0
U10757,Demand,2025-05-11,6,3,0,0,0.0,1,0,0,0,1,1,2025-05,9.0
U10758,Demand,2025-03-28,10,4,0,0,2.0,1,0,0,1,4,0,2025-03,16.0
U10759,Demand,2025-06-14,3,1,0,0,1.0,1,1,0,0,2,1,2025-06,5.0
U10760,Demand,2025-02-18,7,3,0,1,0.0,1,1,0,0,2,1,2025-02,11.0
U10761,Supply,2025-05-27,14,3,3,0,0.0,1,1,0,0,2,1,2025-05,20.0
U10762,Supply,2025-04-25,9,4,0,1,6.0,1,1,0,1,4,0,2025-04,20.0
U10763,Supply,2025-03-30,9,5,0,0,2.0,1,0,1,1,4,0,2025-03,16.0
U10764,Demand,2025-03-26,14,8,0,3,5.0,1,1,1,0,3,0,2025-03,30.0
U10765,Supply,2025-05-08,10,2,2,0,2.0,1,0,0,0,1,1,2025-05,16.0
U10766,Demand,2025-05-20,12,6,0,1,4.0,1,1,1,0,3,0,2025-05,23.0
U10767,Demand,2025-06-18,12,6,0,0,1.0,1,1,0,1,4,0,2025-06,19.0
U10768,Demand,2025-06-10,9,3,0,0,1.0,1,0,1,0,3,0,2025-06,13.0
U10769,Supply,2025-06-27,5,3,2,1,6.0,1,0,0,0,1,1,2025-06,17.0
U10770,Demand,2025-04-27,11,5,0,0,1.0,1,1,1,1,4,0,2025-04,17.0
U10771,Supply,2025-05-07,5,2,1,1,1.0,1,1,0,0,2,1,2025-05,10.0
U10772,Demand,2025-03-12,7,4,0,2,6.0,1,1,1,1,4,0,2025-03,19.0
U10773,Supply,2025-03-27,13,1,3,0,1.0,1,0,0,0,1,1,2025-03,18.0
U10774,Supply,2025-02-02,4,3,1,0,0.0,1,1,1,0,3,0,2025-02,8.0
U10775,Demand,2025-03-22,4,5,0,0,3.0,1,0,1,1,4,0,2025-03,12.0
U10776,Supply,2025-06-01,10,3,1,0,5.0,1,0,1,0,3,0,2025-06,19.0
U10777,Supply,2025-03-02,11,1,5,3,3.0,1,1,0,0,2,1,2025-03,23.0
U10778,Demand,2025-03-02,4,5,0,3,9.0,1,1,1,1,4,0,2025-03,21.0
U10779,Demand,2025-04-08,12,7,0,1,2.0,1,1,1,1,4,0,2025-04,22.0
U10780,Demand,2025-01-28,11,2,0,0,2.0,1,1,0,0,2,1,2025-01,15.0
U10781,Demand,2025-02-12,11,10,0,2,3.0,1,0,1,0,3,0,2025-02,26.0
U10782,Demand,2025-06-18,5,3,0,0,4.0,1,0,1,0,3,0,2025-06,12.0
U10783,Supply,2025-06-16,14,4,3,0,2.0,1,1,1,0,3,0,2025-06,23.0
U10784,Supply,2025-03-27,11,4,1,0,1.0,1,0,1,0,3,0,2025-03,17.0
U10785,Supply,2025-06-26,9,1,3,2,5.0,1,1,0,1,4,0,2025-06,20.0
U10786,Demand,2025-01-17,8,4,0,2,8.0,1,1,0,0,2,1,2025-01,22.0
U10787,Demand,2025-04-08,11,5,0,1,1.0,1,1,0,0,2,1,2025-04,18.0
U10788,Supply,2025-04-08,7,2,1,0,3.0,1,0,0,0,1,1,2025-04,13.0
U10789,Demand,2025-03-06,11,5,0,0,2.0,1,1,0,0,2,1,2025-03,18.0
U10790,Demand,2025-03-15,6,5,0,2,3.0,1,1,1,0,3,0,2025-03,16.0
U10791,Supply,2025-03-26,15,7,1,1,8.0,1,1,0,1,4,0,2025-03,32.0
U10792,Demand,2025-01-05,14,8,0,1,2.0,1,0,1,0,3,0,2025-01,25.0
U10793,Demand,2025-01-02,9,4,0,1,0.0,1,1,0,1,4,0,2025-01,14.0
U10794,Demand,2025-01-22,6,2,0,0,1.0,1,1,1,0,3,0,2025-01,9.0
U10795,Supply,2025-04-22,13,3,3,0,1.0,1,1,1,1,4,0,2025-04,20.0
U10796,Demand,2025-02-26,12,8,0,1,4.0,1,1,1,1,4,0,2025-02,25.0
U10797,Demand,2025-03-07,6,1,0,0,0.0,1,0,1,0,3,0,2025-03,7.0
U10798,Demand,2025-03-15,4,5,0,2,3.0,1,1,1,1,4,0,2025-03,14.0
U10799,Demand,2025-04-08,11,3,0,0,1.0,1,1,0,0,2,1,2025-04,15.0
U10800,Demand,2025-05-24,16,6,0,2,1.0,1,1,0,1,4,0,2025-05,25.0
U10801,Demand,2025-04-22,6,7,0,0,2.0,1,1,1,1,4,0,2025-04,15.0
U10802,Supply,2025-06-28,4,0,2,0,3.0,1,0,1,1,4,0,2025-06,9.0
U10803,Demand,2025-05-05,12,4,0,1,4.0,1,1,1,0,3,0,2025-05,21.0
U10804,Demand,2025-06-16,5,4,0,0,2.0,1,1,0,1,4,0,2025-06,11.0
U10805,Demand,2025-03-27,10,3,0,0,3.0,1,1,1,1,4,0,2025-03,16.0
U10806,Demand,2025-03-17,6,4,0,1,5.0,1,1,1,1,4,0,2025-03,16.0
U10807,Demand,2025-03-29,11,7,0,0,7.0,1,0,1,1,4,0,2025-03,25.0
U10808,Demand,2025-06-17,13,5,0,0,1.0,1,1,1,1,4,0,2025-06,19.0
U10809,Demand,2025-02-07,9,6,0,1,5.0,1,1,1,0,3,0,2025-02,21.0
U10810,Supply,2025-02-28,4,0,1,1,1.0,1,1,1,0,3,0,2025-02,7.0
U10811,Demand,2025-05-18,7,7,0,3,3.0,1,1,0,1,4,0,2025-05,20.0
U10812,Demand,2025-04-09,9,7,0,1,3.0,1,1,1,0,3,0,2025-04,20.0
U10813,Supply,2025-03-04,3,1,0,0,5.0,1,1,1,1,4,0,2025-03,9.0
U10814,Demand,2025-02-18,13,6,0,1,2.0,1,0,1,0,3,0,2025-02,22.0
U10815,Demand,2025-02-01,5,2,0,1,4.0,1,1,1,0,3,0,2025-02,12.0
U10816,Demand,2025-05-15,5,2,0,0,1.0,1,1,0,0,2,1,2025-05,8.0
U10817,Demand,2025-01-21,7,4,0,1,6.0,1,0,1,0,3,0,2025-01,18.0
U10818,Supply,2025-01-20,4,2,1,0,1.0,1,1,1,1,4,0,2025-01,8.0
U10819,Supply,2025-06-03,5,2,1,0,0.0,1,0,0,0,1,1,2025-06,8.0
U10820,Supply,2025-05-07,16,8,0,1,4.0,1,0,1,1,4,0,2025-05,29.0
U10821,Demand,2025-03-09,9,1,0,0,0.0,1,1,1,1,4,0,2025-03,10.0
U10822,Supply,2025-04-20,7,1,2,2,6.0,1,1,0,0,2,1,2025-04,18.0
U10823,Supply,2025-04-26,8,2,1,1,4.0,1,0,1,1,4,0,2025-04,16.0
U10824,Supply,2025-05-23,16,2,4,1,3.0,1,1,1,1,4,0,2025-05,26.0
U10825,Demand,2025-04-30,10,5,0,1,4.0,1,1,1,1,4,0,2025-04,20.0
U10826,Demand,2025-03-20,4,4,0,0,2.0,1,0,1,1,4,0,2025-03,10.0
U10827,Supply,2025-04-26,12,6,3,0,3.0,1,1,1,0,3,0,2025-04,24.0
U10828,Supply,2025-04-02,1,1,3,2,6.0,1,1,1,1,4,0,2025-04,13.0
U10829,Demand,2025-01-14,3,2,0,0,1.0,1,1,1,1,4,0,2025-01,6.0
U10830,Demand,2025-06-04,10,5,0,1,6.0,1,1,1,1,4,0,2025-06,22.0
U10831,Supply,2025-05-05,6,4,0,0,5.0,1,1,0,0,2,1,2025-05,15.0
U10832,Demand,2025-06-17,7,6,0,1,5.0,1,1,0,1,4,0,2025-06,19.0
U10833,Supply,2025-02-27,8,3,3,2,4.0,1,0,0,0,1,1,2025-02,20.0
U10834,Supply,2025-01-28,7,1,2,0,0.0,1,0,0,0,1,1,2025-01,10.0
U10835,Demand,2025-01-26,17,10,0,2,8.0,1,0,1,1,4,0,2025-01,37.0
U10836,Supply,2025-04-23,12,3,4,2,4.0,1,1,0,1,4,0,2025-04,25.0
U10837,Demand,2025-03-07,16,11,0,2,7.0,1,1,1,0,3,0,2025-03,36.0
U10838,Supply,2025-06-02,7,2,5,1,6.0,1,0,0,0,1,1,2025-06,21.0
U10839,Demand,2025-05-11,10,6,0,1,2.0,1,0,0,0,1,1,2025-05,19.0
U10840,Demand,2025-02-13,10,6,0,2,7.0,1,1,1,0,3,0,2025-02,25.0
U10841,Supply,2025-04-07,13,3,8,5,8.0,1,1,1,1,4,0,2025-04,37.0
U10842,Demand,2025-02-11,12,7,0,1,6.0,1,1,1,1,4,0,2025-02,26.0
U10843,Supply,2025-01-06,8,2,3,2,6.0,1,1,1,0,3,0,2025-01,21.0
U10844,Demand,2025-06-16,6,2,0,0,2.0,1,1,1,0,3,0,2025-06,10.0
U10845,Supply,2025-06-29,7,5,4,1,2.0,1,1,0,0,2,1,2025-06,19.0
U10846,Supply,2025-01-23,10,5,3,2,3.0,1,0,1,1,4,0,2025-01,23.0
U10847,Supply,2025-03-30,15,0,4,0,6.0,1,1,1,0,3,0,2025-03,25.0
U10848,Demand,2025-05-03,12,7,0,1,1.0,1,0,0,0,1,1,2025-05,21.0
U10849,Demand,2025-06-27,7,3,0,2,7.0,1,1,1,0,3,0,2025-06,19.0
U10850,Demand,2025-06-20,9,5,0,1,3.0,1,0,0,0,1,1,2025-06,18.0
U10851,Supply,2025-05-27,5,2,4,3,5.0,1,0,1,0,3,0,2025-05,19.0
U10852,Demand,2025-02-20,5,2,0,0,1.0,1,1,0,1,4,0,2025-02,8.0
U10853,Supply,2025-01-11,8,4,2,0,0.0,1,0,1,0,3,0,2025-01,14.0
U10854,Demand,2025-01-12,17,7,0,2,8.0,1,1,1,0,3,0,2025-01,34.0
U10855,Supply,2025-03-15,10,3,0,0,6.0,1,0,0,0,1,1,2025-03,19.0
U10856,Supply,2025-01-08,9,2,3,1,5.0,1,0,1,0,3,0,2025-01,20.0
U10857,Supply,2025-06-01,12,4,2,1,6.0,1,1,1,1,4,0,2025-06,25.0
U10858,Demand,2025-02-10,10,4,0,1,2.0,1,0,1,0,3,0,2025-02,17.0
U10859,Demand,2025-06-13,3,3,0,2,12.0,1,1,0,1,4,0,2025-06,20.0
U10860,Supply,2025-03-26,9,4,0,0,2.0,1,1,1,1,4,0,2025-03,15.0
U10861,Demand,2025-03-13,5,1,0,0,0.0,1,1,0,0,2,1,2025-03,6.0
U10862,Demand,2025-02-24,8,3,0,2,7.0,1,1,0,1,4,0,2025-02,20.0
U10863,Demand,2025-05-17,12,6,0,1,6.0,1,1,0,0,2,1,2025-05,25.0
U10864,Demand,2025-02-16,8,1,0,0,1.0,1,0,0,0,1,1,2025-02,10.0
U10865,Supply,2025-05-23,16,3,1,0,2.0,1,1,0,0,2,1,2025-05,22.0
